"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"511",0,6.5751903619754,0.535,0.004,0,"25","AC002546.1"
"512",0,5.72446407993929,0.535,0.008,0,"25","CREB3L1"
"513",0,6.4948276597809,0.49,0.009,0,"25","PDZRN4"
"514",0,6.98646341959806,0.467,0.003,0,"25","AL110292.1"
"515",0,5.86668271652031,0.446,0.006,0,"25","RET"
"516",0,6.63403616583359,0.434,0.003,0,"25","SLC16A12"
"517",0,6.05430665955303,0.427,0.005,0,"25","HOXC9"
"518",0,6.26005520907824,0.351,0.003,0,"25","COL6A6"
"519",0,6.26510904870055,0.282,0.003,0,"25","GALNT13"
"520",0,5.95695339678236,0.257,0.004,0,"25","HAS2"
"521",0,8.4470171128247,0.912,0.04,0,"26","CRYAB"
"522",0,6.32700347731127,0.838,0.083,0,"26","MGST1"
"523",0,8.1411394734118,0.764,0.018,0,"26","PPP1R1A"
"524",0,9.22655345802467,0.752,0.007,0,"26","SAA1"
"525",0,6.1472320949439,0.729,0.04,0,"26","HSPB6"
"526",0,9.45874895031318,0.676,0.006,0,"26","GPD1"
"527",0,7.68133688035934,0.688,0.025,0,"26","AKR1C2"
"528",0,5.74851563039854,0.736,0.114,0,"26","FHL1"
"529",0,10.039899744794,0.624,0.005,0,"26","PLIN4"
"530",0,6.82169691659636,0.657,0.044,0,"26","LIPE"
"531",0,10.6155616807856,0.595,0.002,0,"26","PLIN1"
"532",0,9.97691904925318,0.579,0.004,0,"26","CIDEC"
"533",0,10.579578646993,0.429,0.001,0,"26","ADIPOQ"
"534",0,6.19615851466501,0.445,0.044,0,"26","NQO1"
"535",0,6.58979706406166,0.376,0.018,0,"26","DGAT2"
"536",0,6.36222585378682,0.324,0.009,0,"26","CALB2"
"537",0,7.54368671696292,0.305,0.01,0,"26","RDH5"
"538",0,7.14549125187647,0.279,0.003,0,"26","THRSP"
"539",0,7.47470065218866,0.255,0.003,0,"26","SAA2"
"540",1.15190176336015e-267,5.60612268260331,0.412,0.051,4.21607564407448e-263,"26","CES1"
"541",0,3.40930687700605,0.93,0.056,0,"27","MS4A1"
"542",0,3.04803255324136,0.926,0.055,0,"27","CD79A"
"543",0,3.66015432561192,0.93,0.06,0,"27","BANK1"
"544",0,3.30046775955109,0.663,0.037,0,"27","BLK"
"545",0,3.17926332349517,0.643,0.03,0,"27","LINC00926"
"546",0,3.21030999196336,0.624,0.025,0,"27","FCRL1"
"547",0,3.7486551015916,0.612,0.022,0,"27","PAX5"
"548",0,3.14496231650857,0.55,0.032,0,"27","NIBAN3"
"549",0,3.53169473234016,0.481,0.022,0,"27","TNFRSF13C"
"550",0,3.33825664643849,0.446,0.02,0,"27","CD19"
"551",0,3.36639652586318,0.426,0.02,0,"27","FCRLA"
"552",0,3.49295683818345,0.384,0.016,0,"27","IGHD"
"553",0,3.21825193407459,0.38,0.017,0,"27","COL19A1"
"554",0,3.08823153326887,0.36,0.017,0,"27","VPREB3"
"555",0,3.46854715382216,0.287,0.013,0,"27","LINC02397"
"556",0,3.81804868099699,0.252,0.01,0,"27","FCRL2"
"557",3.38538839176556e-307,2.93111127343777,0.589,0.053,1.23908600527011e-302,"27","BCL11A"
"558",2.6602898874181e-285,3.38210482409538,0.271,0.013,9.73692701693898e-281,"27","TNFRSF13B"
"559",1.59655757771927e-258,3.20522360573812,0.275,0.015,5.8435603902103e-254,"27","FAM30A"
"560",1.70510142836138e-248,3.264476735127,0.279,0.015,6.2408417379455e-244,"27","PNOC"
"561",0,11.1665677797885,0.591,0.002,0,"28","GP1BB"
"562",0,11.9277533111342,0.591,0.007,0,"28","PPBP"
"563",0,9.70124641759268,0.585,0.008,0,"28","MPIG6B"
"564",0,11.5890294125571,0.575,0.004,0,"28","TUBB1"
"565",0,11.4832166514667,0.56,0.003,0,"28","PF4"
"566",0,11.8812836474759,0.539,0.001,0,"28","GP9"
"567",0,8.92495355197638,0.544,0.011,0,"28","ITGA2B"
"568",0,9.0952397672403,0.549,0.02,0,"28","ACRBP"
"569",0,10.4113539152255,0.487,0.005,0,"28","TREML1"
"570",0,11.5602510282123,0.466,0.001,0,"28","CMTM5"
"571",0,8.97334209715735,0.43,0.009,0,"28","ITGB3"
"572",0,8.64978347165284,0.425,0.007,0,"28","PTCRA"
"573",0,11.5320408788659,0.399,0.001,0,"28","TMEM40"
"574",0,10.5967890128039,0.368,0.002,0,"28","AC147651.1"
"575",0,10.5778339961078,0.358,0.001,0,"28","AP001189.1"
"576",0,10.8784231523616,0.337,0.002,0,"28","PF4V1"
"577",0,11.8261977827166,0.301,0,0,"28","LY6G6F"
"578",0,9.09705047694845,0.295,0.004,0,"28","GP1BA"
"579",0,9.03715036874989,0.254,0.002,0,"28","ALOX12"
"580",5.95412481153101e-170,9.10451653564332,0.637,0.096,2.17926922226846e-165,"28","NRGN"
"581",0,8.61431249337071,0.986,0.002,0,"29","IGLV2-23"
"582",0,5.2147803396251,1,0.017,0,"29","IGHA1"
"583",0,6.50521963989842,0.986,0.01,0,"29","IGLC1"
"584",0,3.52181793066859,0.972,0.032,0,"29","JCHAIN"
"585",0,5.98208514702424,0.93,0.003,0,"29","IGHV4-31"
"586",0,7.0482352173142,0.853,0.002,0,"29","IGHV4-28"
"587",0,5.91846609591147,0.832,0.002,0,"29","IGHV4-61"
"588",0,3.66695796042182,0.692,0.025,0,"29","KRT8"
"589",0,5.51701426336453,0.587,0.01,0,"29","MUC6"
"590",0,6.32141832276773,0.531,0.001,0,"29","IGHV4-55"
"591",0,3.65852281178806,0.531,0.02,0,"29","KRT7"
"592",0,4.2766385096174,0.476,0.011,0,"29","TM4SF4"
"593",0,3.88219999908305,0.448,0.012,0,"29","SFRP5"
"594",0,3.59613423103468,0.385,0.002,0,"29","AC233755.1"
"595",0,4.29323326377675,0.385,0.008,0,"29","PKHD1"
"596",2.79113232190042e-307,3.30827644497449,0.678,0.043,1.02158234113877e-302,"29","FXYD2"
"597",1.58822905913302e-290,3.8702277537049,0.385,0.014,5.81307717933275e-286,"29","TACSTD2"
"598",1.24738057532671e-176,4.08503824684846,0.287,0.013,4.5655376437533e-172,"29","FGFR2"
