"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"51",0,1.71859388296327,0.554,0.21,0,"2","OXNAD1"
"52",0,1.86359920760324,0.523,0.188,0,"2","MYC"
"53",0,2.45827490352312,0.426,0.096,0,"2","TRABD2A"
"54",0,2.17549787209194,0.433,0.105,0,"2","NELL2"
"55",0,2.13737456100519,0.434,0.126,0,"2","LDLRAP1"
"56",0,1.67727383047325,0.487,0.18,0,"2","RCAN3"
"57",0,1.70084646076764,0.371,0.091,0,"2","TSHZ2"
"58",0,2.30319082228131,0.326,0.077,0,"2","LINC01550"
"59",0,2.09905956551329,0.317,0.099,0,"2","ARMH1"
"60",0,1.65800193206774,0.306,0.122,0,"2","CHMP7"
"61",0,4.36472995090166,0.971,0.064,0,"3","S100A8"
"62",0,4.83180126219987,0.977,0.087,0,"3","S100A9"
"63",0,4.66591398950657,0.953,0.067,0,"3","FCN1"
"64",0,5.56275774858674,0.933,0.052,0,"3","VCAN"
"65",0,4.7614903265821,0.971,0.09,0,"3","LYZ"
"66",0,5.08124464712267,0.773,0.018,0,"3","S100A12"
"67",0,4.40135992935825,0.798,0.053,0,"3","CD14"
"68",0,4.70983077754164,0.708,0.049,0,"3","CSTA"
"69",0,4.18723476281471,0.62,0.049,0,"3","PRAM1"
"70",0,4.28166156609739,0.56,0.036,0,"3","LGALS2"
"71",0,4.19391807162075,0.542,0.049,0,"3","PLBD1"
"72",0,4.09164274545239,0.447,0.031,0,"3","CD300E"
"73",0,4.12736500403646,0.425,0.025,0,"3","ASGR1"
"74",0,4.16560156915326,0.426,0.033,0,"3","TMEM170B"
"75",0,4.98521028391785,0.391,0.02,0,"3","AC020656.1"
"76",0,4.278103312109,0.391,0.024,0,"3","SIRPB2"
"77",0,5.3531807297256,0.358,0.01,0,"3","LINC00937"
"78",0,4.29076817968786,0.346,0.026,0,"3","SLC24A4"
"79",0,4.33977364013739,0.331,0.024,0,"3","OSCAR"
"80",0,4.22379722930654,0.293,0.01,0,"3","NLRP12"
"81",0,3.93930911114279,0.956,0.141,0,"4","GZMB"
"82",0,3.88151232843607,0.912,0.12,0,"4","FGFBP2"
"83",0,3.75620651021694,0.955,0.182,0,"4","GNLY"
"84",0,4.3191745869281,0.891,0.151,0,"4","SPON2"
"85",0,3.90528334296223,0.825,0.124,0,"4","CLIC3"
"86",0,3.39386008859007,0.967,0.288,0,"4","PRF1"
"87",0,2.93946901298804,0.771,0.125,0,"4","FCGR3A"
"88",0,2.93098725132356,0.998,0.358,0,"4","NKG7"
"89",0,3.45333241602709,0.734,0.095,0,"4","KLRF1"
"90",0,3.10487039244815,0.844,0.215,0,"4","HOPX"
"91",0,3.12246989615563,0.614,0.109,0,"4","S1PR5"
"92",0,3.24504232231097,0.58,0.093,0,"4","ADGRG1"
"93",0,3.02241711197731,0.599,0.129,0,"4","CX3CR1"
"94",0,3.26559001953097,0.535,0.082,0,"4","PRSS23"
"95",0,4.02673391480485,0.476,0.042,0,"4","SH2D1B"
"96",0,3.25023325008879,0.498,0.085,0,"4","TTC38"
